ExternalId;Geometry;X;Y;Street;OrientationNumber;Address;Type;District;DistrictTwo;LegalArea;HousingCount
24112;POINT (21.2603123 48.7555608);21.2603123;48.7555608;Želiarska;28;Želiarska 28;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24113;POINT (21.2613934 48.7549285);21.2613934;48.7549285;Pri Hrušove;12;Pri Hrušove 12;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24114;POINT (21.26125891 48.75500376);21.26125891;48.75500376;Pri Hrušove;13;Pri Hrušove 13;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24115;POINT (21.2605965 48.7557004);21.2605965;48.7557004;Želiarska;34;Želiarska 34;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24116;POINT (21.2607565 48.7557577);21.2607565;48.7557577;Želiarska;36;Želiarska 36;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
29712;POINT (21.2780706 48.7224467);21.2780706;48.7224467;Zemplínska;33;Zemplínska 33;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
29714;POINT (21.278494 48.7228027);21.278494;48.7228027;Nevädzová;20;Nevädzová 20;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
29713;POINT (21.2785765 48.7225394);21.2785765;48.7225394;Zemplínska;31;Zemplínska 31;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
24119;POINT (21.2621477 48.7549538);21.2621477;48.7549538;Pri Hrušove;16;Pri Hrušove 16;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24120;POINT (21.2611483 48.755897);21.2611483;48.755897;Želiarska;40;Želiarska 40;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24122;POINT (21.2623011 48.7550368);21.2623011;48.7550368;Pri Hrušove;17;Pri Hrušove 17;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24123;POINT (21.2614312 48.7560553);21.2614312;48.7560553;Želiarska;44;Želiarska 44;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24124;POINT (21.2626406 48.7551143);21.2626406;48.7551143;Pri Hrušove;19;Pri Hrušove 19;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24125;POINT (21.2620301 48.7563056);21.2620301;48.7563056;Želiarska;52;Želiarska 52;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
24126;POINT (21.2629508 48.7555757);21.2629508;48.7555757;Pri Hrušove;23;Pri Hrušove 23;Rodinný dom;Košice-Ťahanovce;Ťahanovce;Ťahanovce;1.0
29735;POINT (21.2768436 48.7233338);21.2768436;48.7233338;Šarišská;11;Šarišská 11;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
29736;POINT (21.277336 48.7233337);21.277336;48.7233337;Kukuričná;7;Kukuričná 7;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
24002;POINT (21.1939778886759 48.7156187811327);21.1939778886759;48.7156187811327;Myslavská;248;Myslavská 248;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
23993;POINT (21.1976272523801 48.7150173292867);21.1976272523801;48.7150173292867;Pod Gruntom;2;Pod Gruntom 2;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
23994;POINT (21.194680455333 48.7149312828726);21.194680455333;48.7149312828726;Myslavská;236;Myslavská 236;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
23995;POINT (21.1944366580368 48.7150054885417);21.1944366580368;48.7150054885417;Myslavská;238;Myslavská 238;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
29759;POINT (21.2782023 48.724387);21.2782023;48.724387;Zemplínska;11;Zemplínska 11;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
23996;POINT (21.1942676237452 48.7150278832364);21.1942676237452;48.7150278832364;Myslavská;240;Myslavská 240;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
23999;POINT (21.1940076445839 48.7150851039013);21.1940076445839;48.7150851039013;Myslavská;242;Myslavská 242;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
29758;POINT (21.2777247 48.7241392);21.2777247;48.7241392;Žitná;4;Žitná 4;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
24000;POINT (21.193733585479 48.7152365073224);21.193733585479;48.7152365073224;Myslavská;244A;Myslavská 244A;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
29757;POINT (21.2781032 48.7244726);21.2781032;48.7244726;Zemplínska;9;Zemplínska 9;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
29756;POINT (21.2780113 48.72462);21.2780113;48.72462;Zemplínska;7;Zemplínska 7;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
23992;POINT (21.1974230739566 48.7152893246701);21.1974230739566;48.7152893246701;Pod Gruntom;6;Pod Gruntom 6;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
24003;POINT (21.1933568860353 48.7153275421329);21.1933568860353;48.7153275421329;Myslavská;250;Myslavská 250;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
29754;POINT (21.2777458 48.725001);21.2777458;48.725001;Zemplínska;3;Zemplínska 3;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
24005;POINT (21.1931933777681 48.7154094236947);21.1931933777681;48.7154094236947;Myslavská;252;Myslavská 252;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
24006;POINT (21.19363727781 48.7159590284982);21.19363727781;48.7159590284982;Myslavská;254;Myslavská 254;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
24007;POINT (21.192807310642 48.7155224546773);21.192807310642;48.7155224546773;Myslavská;256;Myslavská 256;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
29753;POINT (21.27709262 48.72462831);21.27709262;48.72462831;Sečovská cesta;2;Sečovská cesta 2;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
24009;POINT (21.1929137071401 48.7158051424461);21.1929137071401;48.7158051424461;Myslavská;258;Myslavská 258;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
24010;POINT (21.1926538107723 48.715628862336);21.1926538107723;48.715628862336;Myslavská;258A;Myslavská 258A;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
24011;POINT (21.193052677756 48.7161865570521);21.193052677756;48.7161865570521;Myslavská;266;Myslavská 266;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
29760;POINT (21.2782572 48.7242692);21.2782572;48.7242692;Zemplínska;13;Zemplínska 13;Rodinný dom;Košice-Vyšné Opátske;Vyšné Opátske;Nižná Úvrať;1.0
23991;POINT (21.1974917035531 48.715487905183);21.1974917035531;48.715487905183;Pod Gruntom;10;Pod Gruntom 10;Rodinný dom;Košice-Myslava;Myslava;Myslava;1.0
